RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20
89567,1865,72450,Zip,AR,AR,Paragould,Paragould,Greene County,57982,57992,58032,58145,58306,58444,58539,58601,58711,58833,58978,59129,59310,59562,59853,60160,60304,60394,60391,60551,60675,60892,61048,61283,61258,61223,61087,61155,61377,61793,62500,63118,63688,64098,64548,64905,65706,66383,67103,67178,67393,67596,67822,67823,67889,67934,68043,68015,67864,67790,67910,68319,68592,68707,68657,68815,68963,69209,69478,69980,70554,70893,70970,70986,71027,71066,71161,71305,71438,71524,71550,71470,71311,71352,71506,71687,71895,72224,72564,72743,72910,73078,73275,73425,73545,73660,73793,74003,74231,74383,74584,74829,75135,75424,75689,76017,76134,76368,76615,77092,77487,77916,78332,78789,79222,79689,80098,80522,81485,82337,83153,83452,83892,84347,84720,85003,85282,85586,86048,86478,86693,86831,86989,87305,87591,87865,88184,88466,88690,88822,88964,89096,89156,89240,89308,89453,89391,89274,89091,89147,89210,89385,89276,89164,88954,88860,88792,88725,88737,88663,88648,88498,88523,88455,88508,88495,88564,88479,88253,87910,87657,87541,87429,87256,86899,86578,86424,86413,86363,86347,86418,86609,86681,86651,86572,86438,86342,86230,86067,85834,85643,85520,85420,85334,85295,85325,85342,85576,85818,86067,86152,86204,86258,86320,86390,86530,86665,86886,87152,87318,87467,87591,87798,88037,88181,88282,88358,88385,88436,88398,88381,88334,88311,88337,88426,88547,88741,88975,89198,89388,89591,89807,90020,90277,90568,90854,91091,91266,91497,91674,91887,92080,92250,92467,92673,92928,93157,93389,93651,93967,94303,94648,95030,95438,95917,96312,96686,97008,97382,97780,98181,98593,98980,99397,99773,100163,100525,100966,101472,101959,102371,102723,103138,103515,103859,104152,104535,104919,105306,105634,106024,106463,106968,107475,107999,108523,109047,109449,109873,110306,110822,111296,111693,112074,112432,112811,113142,113480,113834,114293,114687
89233,1914,71854,Zip,AR,AR,Texarkana,Texarkana,Miller County,53492,53438,53435,53428,53446,53431,53420,53456,53537,53655,53790,53947,54073,54241,54437,54655,54786,54876,55001,55166,55255,55298,55345,55494,55670,55837,55897,55885,56032,56399,56791,57023,57317,57643,57955,58071,58212,58327,58477,58721,58929,59066,59068,59135,59210,59253,59293,59341,59477,59793,60150,60418,60507,60537,60614,60731,60843,61027,61370,61822,62273,62396,62494,62493,62730,62959,63300,63585,63853,64024,64075,64098,64083,64181,64306,64555,64744,64982,65126,65347,65570,65844,66050,66219,66355,66512,66654,66777,66983,67172,67449,67615,67825,68032,68338,68710,69047,69427,69800,70243,70642,71031,71378,71793,72187,72589,72937,73266,73731,74243,74792,75232,75626,76061,76537,76959,77350,77677,78081,78469,78816,79085,79322,79582,79872,80151,80359,80483,80608,80787,81021,81239,81380,81543,81738,81954,82026,81958,81859,82006,82132,82331,82247,82213,82116,82215,82235,82286,82179,82228,82288,82203,82191,81978,81969,81754,81656,81097,80545,79873,79611,79304,79061,78745,78407,78160,78002,77949,77953,78072,78332,78526,78620,78497,78332,78214,78147,78105,77902,77793,77524,77411,77118,77081,76996,77246,77450,77729,77842,77932,78043,78062,78168,78230,78351,78358,78383,78446,78602,78734,78857,78976,79110,79218,79297,79367,79514,79679,79804,79694,79532,79371,79403,79462,79526,79739,79973,80230,80331,80429,80572,80811,81077,81333,81530,81680,81872,81975,82132,82247,82489,82710,82949,83166,83374,83582,83797,84135,84447,84766,85020,85350,85704,86083,86426,86751,87045,87348,87684,88028,88412,88789,89172,89490,89736,90012,90276,90638,91092,91576,91960,92180,92372,92631,92954,93276,93663,94005,94432,94744,95009,95233,95555,96019,96598,97117,97582,97911,98274,98643,99032,99428,99817,100218,100580,100904,101138,101379,101624,101977,102275
89712,1975,72712,Zip,AR,AR,Bentonville,Fayetteville-Springdale-Rogers,Benton County,127404,127443,127497,127638,127814,128466,128951,129630,129769,130205,130638,131330,131759,132277,132678,133273,133621,133202,132880,132315,132640,132496,132591,132114,132400,132313,132724,132481,132525,132693,133333,133979,134369,134767,134740,135192,134793,134938,134535,135037,135707,136365,136293,136054,135888,136047,136394,136515,137048,137846,138623,139112,139129,139768,140719,141846,142842,143568,144255,144833,145382,145281,145646,145663,146231,146303,146602,146724,146549,146628,146992,147820,148441,149165,149635,150430,150714,150945,150952,151313,152015,152758,153392,153955,154410,154970,155323,155718,156414,157251,158193,158801,159600,160361,161480,162439,163895,165314,167204,168759,170207,171499,173115,175199,177317,179265,180744,182234,183886,185956,188037,190557,192939,195479,197294,198927,200294,202050,203757,205222,205857,206243,206549,207064,207740,208565,209447,210270,210831,210740,210354,210007,210223,210080,209264,207729,206542,205752,205261,204758,204031,203252,202428,201973,201360,200816,200427,200421,199562,197935,196176,194120,192270,190703,189744,188284,186278,184224,182540,180799,179668,178554,177793,176906,176725,176762,177081,177051,177114,176626,175806,174996,174851,175239,175128,174622,173200,171002,168527,167181,166528,166734,166813,166968,166009,164582,163502,163763,164905,166794,167662,168258,168295,168608,169545,170557,172112,173668,175154,175441,175079,174948,176198,177361,178713,179655,180373,180901,181526,182474,183593,185122,186754,187663,187903,187649,188487,189248,190265,191072,191627,192241,192302,192893,193419,194357,195365,196828,197184,197804,197842,198218,198269,198246,198519,198736,199524,200553,201723,202289,202896,203320,204685,206047,208175,210341,212628,214277,215438,216585,218152,220359,222325,223602,224302,224727,225249,225797,227002,228284,229232,229401,229291,229404,230474,232511,234119,236167,237263,238036,237493,237201,237662,238687,239135,239566,239186,239606,240229,240948,241725,242735,244402,245966,247175,248322,249979,251455,253174,253985,254993
89387,2240,72120,Zip,AR,AR,Sherwood,Little Rock-North Little Rock-Conway,Pulaski County,89345,89387,89466,89506,89562,89692,89974,90346,90667,91098,91298,91672,91857,92256,92508,93104,93758,94298,94608,94751,94974,95014,95462,95605,96123,96333,96832,96938,96950,97047,97223,97617,98121,98769,99261,99663,99933,100270,100498,100777,101104,101459,101875,102023,101970,101804,101827,102460,103008,103481,103695,104202,104740,104977,105081,105414,105997,106598,106948,106967,107002,107128,107240,107314,107423,107953,108358,108514,108599,108903,109452,109952,110397,110808,111384,111841,112177,112413,112819,113523,114000,114335,114512,114833,115311,115868,116516,117156,117727,118036,118397,118749,119365,119965,120575,121240,121846,122426,122894,123451,124207,125088,125890,126488,127044,127643,128340,128931,129648,130379,131022,131507,131996,132709,133549,134444,135322,136278,137315,138260,138942,139450,140247,141255,142162,142810,143236,143674,144138,144360,144419,144395,144494,144558,144380,144179,144145,144239,144304,144456,144600,144876,144893,144976,144962,145215,145438,145528,145279,144834,144633,144294,143933,143398,143324,143221,143061,142572,142194,141981,141949,142226,142607,143126,143423,143748,143778,144176,144881,145928,146595,147046,147482,147537,147070,146469,146192,146192,146197,145946,145086,144171,143673,143380,142978,142841,142988,143113,142773,142470,142148,141823,142101,142164,142539,142467,142733,142703,142640,142703,143200,143422,143924,144229,144229,144162,143455,143308,142887,142907,143155,143264,143301,143150,142819,142387,142192,142276,142651,142812,142926,142809,142448,141955,141472,141220,140990,141387,141596,141612,141293,141132,141491,142048,142625,143319,144041,144949,145673,145636,145354,145487,145989,146408,145756,144956,144000,143556,142928,142096,141538,141451,142083,142185,142376,142341,143193,143903,144820,145120,145509,145824,146076,146306,146531,147054,147363,147463,147514,147809,148307,148570,148926,149311,149902,150445,150936,151276,151207,151139,150930,150961,150778,151006,151204,151506,151683,151884,152037,152310,153029
89308,2274,72023,Zip,AR,AR,Cabot,Little Rock-North Little Rock-Conway,Lonoke County,97555,97410,97591,97667,97900,97814,97901,97853,98086,98203,98499,98753,99552,100369,100875,100933,100890,101092,101123,101190,101131,101402,101693,102203,101544,101033,100447,101051,101649,102753,103858,105346,106318,107159,107557,107817,108777,109888,111082,111739,112223,112450,112565,112454,112715,112704,112845,112830,113060,113329,113870,114300,114551,114714,114901,115250,115460,115833,116468,117296,118060,118395,118625,118656,118981,119351,119878,120306,120717,121054,121191,121328,121429,121756,121940,122179,122538,122924,123313,123480,123775,124133,124544,124904,125183,125508,125892,126374,126832,127226,127595,128146,128771,129497,130160,130781,131256,131713,132184,132759,133159,133650,134106,135074,135631,135998,136171,136704,137678,138390,139233,139969,140754,141309,141743,141344,141276,141378,142005,142183,142016,142511,143696,144658,145681,145987,146494,146640,146757,147069,147291,147585,147613,147215,145388,143856,142157,142114,141442,141606,141583,141589,141278,141070,141184,141239,141495,141695,141996,141771,142476,142912,143515,143180,142961,142723,142635,142562,142621,142537,142430,142112,141496,140869,140283,140187,140200,140250,140308,140366,140611,140822,141066,141148,141025,140818,140511,140381,140191,139988,139550,139210,138973,138889,138802,138857,139050,139305,139588,139820,140007,140048,140163,140268,140362,140460,140580,140787,140972,141227,141441,141631,141900,142268,142564,142758,142856,142987,143068,143088,143096,143147,143201,143244,143191,143201,143314,143488,143697,143850,144078,144221,144353,144438,144620,144860,145131,145361,145853,146287,146762,146946,147213,147588,147999,148373,148592,148813,149089,149359,149019,148768,148492,148743,148757,148750,148674,148780,148992,149197,149249,149304,149734,150115,150366,150362,150453,150492,150629,150517,150514,150460,150549,150638,150744,150861,151117,151422,151849,152317,152738,153192,153604,153949,154382,154845,155360,155690,155886,155964,156119,156267,156418,156633,156819,157089,157254,157396,157435,157619,157867
89748,2366,72762,Zip,AR,AR,Springdale,Fayetteville-Springdale-Rogers,Washington County,108070,108060,108082,108224,108373,108595,108861,109081,109305,109432,109709,109971,110409,110956,111576,112081,112457,112731,113106,113342,113589,113788,114185,114572,114985,115201,115430,115270,115425,115666,115638,116037,116377,117161,117209,117285,116831,116545,116053,116290,116458,116557,116784,116831,117038,116928,117050,117298,117806,118477,119273,119957,120266,120706,121095,121726,122262,123057,123933,124642,125272,125880,126583,127163,127735,128243,128888,129442,129975,130349,130929,131516,132304,132711,133013,133144,133576,134073,134586,134942,135290,135523,135664,135901,136077,136490,136970,137792,138994,140180,141088,141722,142341,143118,143989,144994,146277,147550,148855,149867,150638,151557,152797,154490,156216,158038,159616,161107,162372,163818,165125,166561,167801,169102,170486,171880,173479,175055,176741,178004,179168,180264,181799,183361,185060,186338,187481,188456,189210,189459,189631,190179,190618,190845,190506,190229,189571,188799,187819,186742,185704,184934,184585,183929,183157,182132,181378,180377,179484,178309,176987,175330,173542,171600,168808,166523,164432,162800,160810,158998,157333,156869,156853,157390,157845,158055,158606,158042,157853,157008,156489,155705,155468,154464,152813,150724,148700,147430,146337,146059,145204,144790,143970,142825,140641,138743,137734,137206,136693,136007,135538,135472,135541,135866,137042,139385,141951,143674,144595,145233,146038,146599,147067,147644,148813,149286,148864,147135,146608,146885,147917,149033,150230,151682,152378,152194,150930,150977,151988,154039,155505,156372,156840,156547,156393,156222,156955,158072,160010,161042,161188,160888,159951,159971,159976,161067,161769,162466,162905,163324,163753,164220,165017,166285,168202,169601,170514,171134,172145,173329,174451,175619,176382,177017,177834,178087,178121,178308,179659,181239,182542,183287,184362,185310,186660,188410,189691,190762,191395,192444,193199,193699,194245,195233,196456,197472,198076,198224,199048,200493,202117,203174,203904,204672,205394,205941,206086,206375,206782,207250,207241
89409,2461,72143,Zip,AR,AR,Searcy,Searcy,White County,75061,75016,75024,75013,75034,75071,75144,75244,75365,75516,75752,76024,76281,76540,76785,77035,77219,77345,77522,77688,77858,78028,78242,78527,78586,78685,78781,79229,79800,80446,80932,81429,81951,82506,82792,82918,83563,84225,84799,84758,84698,84762,84973,85180,85312,85303,85422,85537,85512,85584,85830,86233,86478,86611,86710,86881,87066,87337,87744,88286,88897,89215,89461,89699,90053,90305,90548,90770,91011,91229,91361,91450,91463,91552,91667,91804,92070,92435,92835,93093,93347,93619,93930,94188,94402,94653,94825,94945,95024,95184,95385,95650,95994,96457,96870,97230,97690,98253,98827,99307,99580,99847,100157,100392,100613,100685,100989,101415,101644,101895,102248,103092,104175,105142,105771,106725,107442,108272,108667,109154,109651,109934,110220,110240,110283,110387,110918,111141,111537,111647,111892,111955,112217,112735,113301,113886,114355,114742,114866,114991,115121,115560,116110,116731,117185,117478,117569,117535,117479,117462,117574,117692,117917,117943,118003,117925,117890,117759,117624,117424,117166,116879,116541,116222,115852,115589,115346,115214,115114,115107,115162,115276,115424,115505,115525,115560,115467,115363,115118,114954,114674,114440,114208,114084,113993,114049,114166,114265,114396,114483,114627,114669,114841,114995,115177,115334,115537,115737,115927,116172,116456,116736,116989,117254,117529,117764,117972,118135,118209,118250,118287,118317,118356,118410,118537,118685,118780,118937,119094,119292,119505,119723,119949,120226,120528,120874,121167,121415,121697,121928,122230,122509,122875,123238,123596,123876,124136,124413,124717,125056,125378,125781,126182,126613,127000,127415,127861,128324,128796,129267,129758,130252,130737,131163,131532,131886,132263,132545,132895,133536,134163,134681,135214,136040,136673,136922,136917,137072,137194,137124,137041,137750,138352,139054,139838,141469,142570,142850,142389,142374,142341,142660,142838,142174,141541,140831,140000,138321,137024,136435,136386
89180,2473,71730,Zip,AR,AR,El Dorado,El Dorado,Union County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51158,51335,51288,51535,51861,52517,52910,53180,53308,53537,53758,53901,54099,54240,54692,54833,54833,54426,54391,54593,54931,55203,55481,55926,56223,56547,56771,57154,57531,57791,58030,58133,58287,58326,58367,58320,58352,58424,58644,58881,59177,59439,59669,59899,60190,60435,60665,60818,60991,61135,61236,61373,61491,61667,61867,62102,62358,62596,62871,63146,63462,63763,64094,64379,64667,64959,65223,65550,65833,66169,66445,66795,67166,67566,67927,68307,68688,69091,69457,69793,70063,70350,70669,70963,71226,71482,71767,72005,72193,72306,72429,72483,72604,72731,72896,73030,73234,73417,73569,73564,73499,73437,73486,73556,73636,73554,73459,73277,73410,73519,73657,73518,73464,73442,73317,73209,73003,72928,72753,72654,71780,70917,69989,69784,69524,69214,68868,68523,68263,68063,67906,67796,67859,68018,68156,68116,67964,67796,67658,67489,67331,67073,66860,66597,66520,66242,65994,65638,65565,65580,65602,65609,65554,65528,65471,65419,65327,65370,65470,65618,65651,65619,65631,65707,65805,65920,66049,66180,66280,66304,66334,66320,66299,66308,66310,66317,66345,66353,66334,66263,66317,66390,66492,66615,66778,66966,67113,67275,67409,67534,67678,67948,68136,68438,68678,68931,69089,69176,69336,69504,69762,69998,70221,70364,70556,70744,70953,71131,71392,71681,71925,72103,72315,72670,73021,73391,73714,73963,74186,74410,74635,75023,75473,75879,76053,76177,76463,76805,77089,77369,77650,78003,78371,78681,79009,79275,79697,80244,80795,81289,81598,81918,82231,82518,82815,83057,83251,83525,83779,83921,83966,84010,84220,84420
89442,2628,72204,Zip,AR,AR,Little Rock,Little Rock-North Little Rock-Conway,Pulaski County,47506,47928,48507,49357,50065,50631,51218,51546,51622,51606,51599,51634,51753,51946,51770,51590,51458,51326,50960,50860,51027,51273,51426,51470,51501,51373,51376,51337,51410,51673,52128,52607,53101,53455,53785,53993,54090,54133,54126,54457,54752,55072,55374,55445,55352,55391,55481,55756,55572,55559,55698,56096,56413,56535,56509,56891,57473,57928,58256,58693,59629,60332,60726,60730,60943,61358,61738,61762,61592,61769,62171,62362,62366,62553,62869,63113,63012,63048,63218,63598,63862,63729,63307,62897,62830,62951,63215,63686,64310,64681,65101,65296,65787,66146,66778,67491,67937,68282,68665,69047,69445,69500,69689,70069,70666,71471,72232,72990,73744,74227,74678,74970,75431,76029,76494,77037,77293,77703,77912,78103,78333,78639,78830,79062,79012,79520,79868,80013,79871,79724,79749,79788,79551,79425,79211,79220,79396,79400,79414,79396,79790,80056,80084,80026,80254,80843,81355,81626,81415,80756,79926,79751,79461,78989,78451,77902,77404,76154,75022,74079,73889,74284,75174,75059,74494,73975,74113,74455,74752,74957,75046,74933,74690,74196,73392,72701,72331,71962,71262,70206,68907,68422,68407,68317,67343,66185,64984,64175,63219,62666,62171,62172,62215,61891,60990,60158,60001,59910,59894,59967,60594,61158,61699,61887,62172,61939,62029,62397,63013,63866,64829,65746,65788,65267,64506,63944,63300,63505,63827,64241,64213,63962,63810,63615,64104,64680,64948,65234,65743,66625,67140,67504,67986,68392,68645,68693,68908,69826,71586,73041,74027,73684,73661,73076,72598,72171,71521,71045,70101,68669,66955,65636,65242,65543,65723,66337,66740,67279,67957,68578,69254,69835,70457,70332,69929,69402,69352,69193,69309,69452,69900,70157,70595,70561,70790,71017,71408,71552,71780,72028,72249,72297,72162,72250,72332,72976,73492,74355,75124,76106,76895
89683,2710,72653,Zip,AR,AR,Mountain Home,Mountain Home,Baxter County,73020,73006,72985,73000,73056,73164,73291,73482,73682,73915,74154,74426,74686,74976,75314,75685,75940,76107,76189,76326,76538,76805,77075,77324,77734,78095,78504,78677,78996,79366,79849,80147,80317,80324,80360,80374,80232,80152,79942,79960,80019,80173,80391,80537,80723,80975,81213,81479,81591,81825,82165,82579,82745,82753,82726,82948,83212,83521,83895,84356,84996,85324,85584,85704,86029,86416,86711,86919,87064,87173,87207,87160,87141,87264,87410,87552,87755,88026,88357,88626,88893,89181,89479,89775,89997,90218,90417,90668,90869,91075,91265,91725,92185,92731,93033,93397,93747,94225,94657,95107,95491,95946,96356,96388,96632,96894,97612,98330,99151,100079,101146,102139,103162,103948,105076,106231,107368,108298,109327,110227,111220,111989,112953,114074,115315,116805,118088,119374,120204,121131,122065,123213,124048,124614,124847,125027,125060,125000,124643,124615,124854,125214,124854,124354,123995,124035,123983,123811,123673,123590,123760,123783,123859,123685,123746,123677,123588,123315,123118,122880,122589,122095,121527,120786,120050,119456,119120,118946,118765,118644,118564,118547,118454,118358,118217,118150,118000,117835,117561,117309,117085,116868,116652,116442,116279,116250,116339,116465,116624,116751,116946,117026,117050,117066,117127,117298,117611,117925,118140,118380,118689,119037,119253,119458,119720,119930,120115,120254,120293,120273,120220,120187,120196,120226,120292,120483,120726,121089,121375,121599,121797,122114,122589,123089,123449,123729,124064,124328,124582,124718,124957,125241,125658,126066,126394,126660,126909,127189,127447,127766,128044,128375,128671,128912,129050,129125,129174,129216,129265,129465,129588,129787,129988,130222,130304,130361,130453,130523,130642,130724,130899,130949,131134,131154,131119,131002,131132,131347,131698,131992,132294,132476,132776,132992,133428,133905,134590,134985,135323,135590,135921,136277,136617,137084,137426,137874,138109,138385,138537,138954,139338
89317,2794,72032,Zip,AR,AR,Conway,Little Rock-North Little Rock-Conway,Faulkner County,73392,73736,73991,74597,75200,75849,76449,76900,77245,77505,77760,78101,78340,78709,79100,79696,80127,80381,80563,81025,81656,82297,82815,83268,84443,85229,86021,85656,85561,85526,85802,85914,85907,86033,86232,86215,84952,83842,82839,83162,83411,83826,83906,83893,83889,83808,83842,83927,84523,85280,85997,86508,86765,86912,87189,87616,88021,88478,89063,89764,90547,90933,91392,91559,91944,92268,92486,92783,93046,93358,93404,93411,93556,93779,94050,94110,94498,94846,95301,95580,95953,96209,96461,96616,96235,96019,95514,95910,95800,96004,96096,96245,96571,96790,97134,97315,97751,98535,99336,99767,99934,100059,100084,100430,100403,100555,100541,100840,101571,101994,102888,103338,104479,105407,106753,107371,108050,108971,110379,111855,112676,113250,113322,113526,113534,113720,113718,114186,114898,115515,115821,116049,116371,116970,117536,118317,118947,119582,120129,120559,120782,120828,120846,120836,121044,121241,121533,121752,121869,121892,121870,122058,122296,122435,122501,122390,122160,121698,121455,121240,121254,121178,121348,121424,121550,121761,122043,122527,123039,123603,123955,124400,124646,124878,124676,124618,124433,124322,123979,123620,123412,123414,123485,123203,123117,123115,123411,123121,122843,122412,122461,122401,122290,122083,121917,121957,121897,121820,121769,122050,122433,122788,122980,123187,123308,123228,123215,123162,123211,123239,123249,123229,123163,123238,123281,123336,123408,123682,123862,124033,124301,124560,124714,124763,124891,125208,125355,125359,125499,125655,125855,126120,126120,126091,125985,126130,126276,126160,126172,126466,126635,126805,126827,126969,127102,127482,127947,128526,129053,129684,130272,130671,130996,131302,131669,131923,132283,132602,132966,133157,133255,133385,133658,134027,134447,134885,135469,136116,136795,137212,137800,138330,138971,139423,139738,140101,140461,140971,141353,141766,141985,142431,142714,143104,143469,143955,144484,144961,145440,145803,146192
89835,2803,72956,Zip,AR,AR,Van Buren,Fort Smith,Crawford County,66932,66968,66975,67031,67069,67154,67214,67354,67501,67641,67775,67932,68165,68456,68776,69106,69372,69604,69677,69821,69963,70306,70627,70963,71081,70948,70804,70751,70951,71136,71752,72103,72489,72579,72772,72914,73268,73855,74495,74855,75101,75388,75509,75607,75667,75720,75719,75712,75703,75866,75986,76269,76359,76405,76395,76587,76821,77192,77635,78205,78789,78968,79097,79176,79468,79741,79985,80188,80315,80368,80390,80352,80333,80443,80614,80829,81098,81455,81860,82142,82470,82827,83185,83497,83761,84039,84299,84505,84724,84927,85169,85478,85807,86165,86501,86874,87220,87580,87985,88464,88929,89348,89744,90204,90685,91179,91624,92075,92581,93190,93758,94306,94787,95345,95900,96297,96815,97287,97893,98322,98733,99077,99412,99714,100027,100320,100613,100862,101427,101956,102429,102548,102640,102756,102867,102978,102943,102791,102576,102648,101603,100638,99517,99484,99351,99120,98874,98634,98486,98425,98413,98269,98563,98764,99086,98875,98848,98746,98655,98401,98172,97931,97630,97244,96989,96797,96689,96673,96541,96583,96569,96757,96814,96775,96762,96765,96741,96666,96484,96263,96036,95778,95568,95307,95193,95151,95099,95091,95139,95238,95336,95311,95318,95297,95321,95404,95486,95627,95806,96005,96182,96322,96464,96638,96789,96944,97047,97114,97123,97111,97076,97031,96998,97004,97033,97152,97285,97433,97572,97709,97911,98095,98321,98557,98789,99014,99254,99423,99664,99859,100137,100352,100590,100823,101071,101282,101524,101768,102033,102325,102579,102887,103149,103473,103748,104060,104323,104633,104925,105277,105590,105928,106240,106602,106971,107386,107767,108135,108489,108887,109252,109536,109864,110177,110542,110778,111051,111310,111651,111996,112393,112728,113128,113512,114055,114569,115099,115444,115745,116022,116344,116663,116955,117268,117557,117890,118087,118306,118494,118875,119270
